idi18n,dsmsgkey,dsenus,dsptbr,dseses
9486528f-612c-44eb-8451-fc58c7def104,Label.officeTaxesCalculation,Taxes and Retention,Impostos e Retenções,Impuestos y Retención
04fd2342-acce-4aeb-8618-9e002a5e30ea,Label.OfficeTimeZone,Office Timezone,Timezone do Escritório,Zona horaria de la oficina
c9c21d1b-e95b-4102-a258-5d6f3a1fcb74,Label.OfficeWithoutContacts,No contacts in office,Sem contatos no escritório,No hay contactos en la oficina
deadc11c-9e4c-402f-8b11-8188e0ce4940,Label.OkProceed,OK! Proceed,OK! Prossiga,¡De acuerdo! Continúa
26c10210-e6c9-47fc-bd44-3259be099226,Label.old,Old,Antigo,Viejo
a109e0af-993e-4131-8293-1d7f802fc719,Label.onAddMoreQuotations,"When adding more sell quotations, this will be a consolidated quotation or Part Lot.","Ao adicionar mais cotações de venda, esta será uma cotação consolidada ou part lot.","Al agregar más cotizaciones de venta, esta será una cotización consolidada o de lote parcial."
f729bee4-3000-473f-8b18-c99f178f173b,Label.oneLowercase,At least 1 lowercase letter,Ao menos 1 letra minúscula,Al menos 1 letra minúscula
1c6ce48d-b3d8-4f8b-bd2a-d3df6ced6e12,Label.oneNumber,At least 1 number,Ao menos 1 número,Al menos 1 número
4dd65715-2b3c-446e-9652-52b7728be129,Label.oneUppercase,At least 1 uppercase letter,Ao menos 1 letra maiúscula,Al menos 1 letra mayúscula
21a826ef-2ec4-465d-8015-84a22d1979d1,Label.onlyApprovedQuotation.air.export,Only <b>approved air export</b> quotations are enabled to be imported in this section,Apenas cotações <b>aprovadas de importação aérea</b> podem ser importadas nesta seção,Solo se pueden importar en esta sección cotizaciones de <b>exportación aérea aprobadas</b>
ef7bb602-6c27-4d1c-8b47-0a321bdb54b3,Label.onlyApprovedQuotation.air.import,Only <b>approved air import</b> quotations are enabled to be imported in this section,Apenas cotações <b>aprovadas de importação aérea</b> podem ser importadas nesta seção,Solo se pueden importar cotizaciones de <b>importación aérea aprobadas</b> en esta sección
13dbf29a-1ab6-47ef-b1a4-afac472a12e5,Label.onlyApprovedQuotation.ground.export,Only <b>approved ground export</b> quotations are enabled to be imported in this section,Apenas cotações <b>aprovadas de exportação rodoviária</b> podem ser importadas nesta seção,Solo se pueden importar en esta sección cotizaciones de exportación terrestre <b>aprobadas</b>
24bf47e9-57b0-4a58-878e-b808809aff65,Label.onlyApprovedQuotation.ground.import,Only <b>approved ground import</b> quotations are enabled to be imported in this section,Apenas cotações <b>aprovadas de importação rodoviária</b> podem ser importadas nesta seção,Solo se permiten importar en esta sección cotizaciones de importación terrestre <b>aprobadas</b>
5814dc66-62ee-43d1-8f19-0b770dc49f1f,Label.onlyApprovedQuotation.sea.export,Only <b>approved sea export</b> quotations are enabled to be imported in this section,Apenas cotações <b>aprovadas de exportação marítima</b> podem ser importadas nesta seção,Solo se pueden importar en esta sección cotizaciones de <b>exportación marítima aprobadas</b>
43f7ae21-6c99-43c5-b685-26f4b2566f28,Label.onlyApprovedQuotation.sea.import,Only <b>approved sea import</b> quotations are enabled to be imported in this section,Apenas cotações <b>aprovadas de importação marítima</b> podem ser importadas nesta seção,Solo se pueden importar cotizaciones de <b>importación marítima aprobadas</b> en esta sección
32874912-3295-4162-a050-ba2a6080a722,Label.onlyCdFreightType,Filter only Freight Type equals of quote/process,Filtrar somente Tipo de Frete desta cotação/processo,Filtrar solo el tipo de carga igual a la cotización/proceso
9d09141d-a6eb-40f8-bcc4-894f234bb661,Label.onlyValidEquipment,Filter only equipment from this quote/process,Filtrar somente equipamentos desta cotação/processo,Filtrar solo los equipos de esta cotización/proceso
bd6537cc-903d-43df-99bd-5e0c85885e66,Label.onRejectObs,"On <b>reopen</b>, use note field to notify customer about changes","Ao <b>reabrir</b>, utilize o campo de observação para comunicar ao cliente as alterações necessárias","En <b>reapertura</b>, utiliza el campo de notas para notificar al cliente sobre los cambios"
acab9f2e-13d0-4604-8d34-0cd445791620,Label.oops,Oops!,Oops!,¡Ups!
27611d16-5779-461b-a87e-8704a213ef9e,Label.openDraftNotFound,Draft not found. Please contact your freight forwarder.,Draft não encontrado. Por favor entre em contato com seu agente de carga.,"Borrador no encontrado. Por favor, contacte a su agente de carga."
a8761f43-abe1-4d53-a9b3-d6b94cf2df5d,Label.OPENED,Opened,Em Aberto,Abierto
83f1d69a-3f1b-4da5-b37f-1e3370bc9e34,Label.operation,Operation,Operação,Operación
6dd37a03-ecca-4b5a-b183-f2af29fb2b98,Label.operational,Operational,Operacional,Operacional
c84b86cf-cf31-49ea-aa27-20595b843045,Label.operationalResponsible,Operational Responsible,Responsável Operacional,Responsable Operativo
dd52cba6-3564-4518-85f4-c68e12df31d5,Label.operations,Operations,Operações,Operaciones
030b0252-f4d6-4802-9954-3a8aacbee540,Label.or,Or,Ou,O bien
946fd239-5eff-4e28-b274-44f458d1ac08,Label.orderType,Order Type,Tipo de Ordem,Tipo de orden
718fb5a0-ddf9-45b1-b119-201658de35e5,Label.organization,Organization,Organização,Organización
95c030e9-1b90-4807-a0a9-81b7f0e4015e,Label.OrganizationCheckCompanyDuplicate,Check for duplicate companies during Registration,Verificar empresas duplicadas durante o Cadastro,Verificar la existencia de empresas duplicadas durante el registro
c37f2317-4384-4ce7-bf19-ab9cf198dbd0,Label.OrganizationChecklistAllowGaps,"Allow checking any checklist item, not just the next","Permitir a checagem de qualquer item do checklist, Não somente o próximo","Permitir la verificación de cualquier elemento de la lista de verificación, no solo el siguiente"
82d40ffe-30d7-41ed-ace6-eb24a1fd81b7,Label.organizationCompanyOfficeLevels,"Organization, Company or Office Levels","Nível de Organização, Empresa ou Escritório","Niveles de organización, empresa u oficina"
cb72d5a3-8d6d-4714-a438-dbc52a72ef28,Label.organizationConfig,Organization Settings,Configurações da Organização,Configuraciones de la organización
8546e74d-ff32-478d-8f75-1848e92ce35c,Label.organizationDefaultOccurrences,Organization Standard Occurrences,Ocorrências Padrões da Organização,Ocurrencias Estándar de la Organización
7979f055-cb8d-4174-ba64-bc8b209c2365,Label.organizationDefaultOccurrencesDescription,This section defines standardized occurrences that can be easily registered while using the system.,Esta seção define ocorrencias padronizadas que podem ser registradas de maneira facilitada enquanto você utilizao sistema.,Esta sección define ocurrencias estandarizadas que pueden ser fácilmente registradas mientras se utiliza el sistema.
1b2332c0-7868-4b55-8754-88d148414cf5,Label.organizationDefaultOccurrencesDescription2,"These occurrences can contain Tag fields representing some system fields, for example, if you want to interpolate or Process code, use a [cdProcess] tag. A complete list of available Tags can be found below.","Estas ocorrências podem conter campos de Tags representando alguns campos do sistema, por exemplo, caso queira interpolar o código do Processo, utilize a tag [cdProcess]. Uma lista completa das Tags disponíveis pode ser encontrada abaixo.","Estas ocurrencias pueden contener campos de etiquetas que representan algunos campos del sistema, por ejemplo, si desea interpolar o procesar código, use una etiqueta [cdProcess]. Una lista completa de etiquetas disponibles se puede encontrar a continuación."
8d9acbef-3ad6-4dbc-8e15-9ce5e482b818,Label.OrganizationDemurrageAtaIncluded,"On demurrage, charge customer's mooring day (ATA)","Na demurrage, cobrar o dia da atracação do cliente (ATA)","En demora, cobrar el día de amarre del cliente (ATA)"
8bbed55b-b242-46c3-b763-65f0a03c1039,Label.organization-financial-invoices-by-user,Invoices by User,Invoices por Usuário,Facturas por usuario
85c9ff90-8c01-4061-b1ad-795ed1070964,Label.organization-fox-non-conformity,Non Conformity (Fox),Não Conformidade (Fox),No conformidad (zorro)
61fe8621-c628-494c-bfb0-2bf200c03e66,Label.organization-freight-history,Freight History,Histórico de Fretes,Historial de carga
ba5810b3-a71b-42cb-abf8-b9b56a29088b,Label.OrganizationImportIncotermCharge,Automatically import Incoterm Charges to Quotation.,Importar automaticamente taxas do Incoterm para Cotação.,Importar automáticamente los cargos de Incoterm a la cotización.
67122845-0169-4688-849a-58b6dcbf2baa,Label.organizationLevel,Organization Level,Nível de Organização,Nivel de organización
bac2c0bf-01fe-4acc-ba5e-71cc30b68a09,Label.organization-process-charge-totals,Charges by Process - Totals,Taxas por Processos - Totais,Cargos por Proceso - Totales
759b026c-9a31-42f7-8829-0713412fc5fd,Label.organizationRegister,Organization register,Cadastro da organização,Registro de organización
b3bdccab-f7d6-4bde-a6ec-64a4dace64ac,Label.OrganizationShowCommissionInProcess,Show Commission in Process Charges,Apresentar Comissão nas Taxas do Processo,Mostrar Comisión en Cargos en Proceso
b1b45d1f-828b-4e13-bc64-818b42bbda12,Label.organization-statement-details,Statement Details,Detalhes do Statement,Detalles de la declaración
1f20e1a2-3dba-4150-bf82-14ece31a9d5b,Label.OrganizationSyncSubStatus,Keep Substatus synced on House Processes,Manter Substatus sincronizado em Processos House,Mantener el Subestado sincronizado en los Procesos de la Casa
d393195b-44e2-4e9c-a10e-e1a49bded493,Label.OrganizationTrackingAirDaysOfWeek,Send tracking email every (Air),Enviar e-mail de tracking todo (Aéreo),Enviar correo electrónico de seguimiento cada (Air)
63b1cd9d-5c46-4b12-9f82-9323a8e1f80a,Label.OrganizationTrackingBl,Automatically add occurrences based on Carrier's Tracking,Lançar ocorrências automaticamente com base no Tracking do Armador,Agregar automáticamente las ocurrencias basadas en el seguimiento del transportista
3828f4f1-baa2-411a-a7b9-6bb77c4308ce,Label.OrganizationTrackingDaysOfWeek,Send tracking email every (Sea),Enviar e-mail de tracking todo (Marítimo),Enviar correo electrónico de seguimiento cada (Sea)
05ef3d55-b5c2-428c-af73-e19e68ea252d,Label.OrganizationTrackingDtAtaFilter,Do not add processes with ATA greater than the current date to the Tracking,Não adicionar no Tracking processos com ATA maior que a data atual,No agregue procesos con ATA mayor a la fecha actual al Seguimiento
bfe3beab-1d69-4690-8231-1351f25526a5,Label.OrganizationVlProfitWarning,Notify Procs with Profi <,Notificar processos com Profit <,Notificar Procs con Profi <
ad9244bb-0b8b-4370-9a5f-10e3a7e55111,Label.organization-vw-custom-log,Custom Logs,Logs Customizados,Registros personalizados
ff4b6e6b-3658-4508-9242-e3a9e82e2407,Label.organization-vw-user-all-roles,Users Profiles,Perfís dos Usuários,Perfiles de usuarios
ff63a8c5-6251-41ac-8cdd-76a470007e5b,Label.orgDefinition,"<span class=""fas fa-info-circle""></span> The <b>organization</b> represents the <b>group</b> of companies, that can be a <b>real conglomerate</b>, or simply a group for better presentation.","<span class=""fas fa-info-circle""></span> A <b>organização</b> representa o <b>grupo</b> de empresas, podendo ser um <b>conglomerado real</b>, ou apenas um <b>agrupador</b> para melhor apresentação.","<span class=""fas fa-info-circle""></span> La <b>organización</b> representa el <b>grupo</b> de empresas, que puede ser un <b>verdadero conglomerado</b>, o simplemente un grupo para una mejor presentación."
bb6a91bc-abf0-4c6d-93d8-e9436a3543e7,Label.orgImage,Organization image,Imagem da organização,Imagen de la organización
ed4f27b0-cb14-450d-ae21-54a9eb4228fa,Label.origin,Origin,Origem,Origen
274f3bd0-f6d8-428b-83e5-a00c51e00691,Label.originals,Originals,Originais,Originales
3a332768-b5d6-490e-ba11-b0ac3f0dc343,Label.originalValue,Original Value,Valor Original,Valor original
2ade5870-984b-44fb-b7b8-266521f33f5f,Label.originDestination,Origin / Destination,Origem / Destino,Origen / Destino
75c430bd-41c6-4587-bd5d-aab45d34b050,Label.otherCommissions,Other Commissions,Outras Comissões,Otras Comisiones
86fef11b-25f4-434d-aa7e-cd7bb9df6cae,Label.OtherCompanyOfficesNetworkings,"Other offices of this company have networkings, do you want to link one to this new office?","Outros escritórios desta empresa possuem networkings, deseja vincular algum a este novo escritório?","Otras oficinas de esta empresa tienen redes, ¿quieres vincular una a esta nueva oficina?"
efc09b7d-4b2d-4758-a44f-3cc21b2fb520,Label.otherInfos,Other Infos,Outras Informações,Otras informaciones
33fd986b-e156-44de-ae91-efd3ffbd286d,Label.otherModules,Other Modules,Outros Módulos,Otros módulos
35bb2f0f-7bf2-49bb-b876-470ce8fb0e66,Label.otherServices,Other Services,Outros Serviços,Otros servicios
2f04f823-0728-4c01-a0aa-c30eb06adb57,Label.overdue,Overdue,Vencido,Atrasado
a8ab7813-4204-4d3c-a7b7-871076041426,Label.ownClearance,Own Clearance,Despacho Próprio,Autorización Propia
2124864e-885b-4723-a6e4-c0d5e4ad129f,Label.ownContract,Own Contract,Contrato Próprio,Contrato propio
4f82ca9d-bc31-4d2e-a7e7-55a094b37e88,Label.owner,Owner,Proprietário,Dueño
4825962f-717d-44ef-abad-7b7d4e39a71a,Label.ownTransport,Own Transport,Transporte Próprio,Transporte Propio
1f90b41c-a869-4b90-be2d-a9b60874a740,Label.packages,Packages,Packages,Paquetes
af1f92fc-ca02-434f-836b-efa334911555,Label.PaddingHouseBL,"1.06"" header and 1"" footer","2,7cm de cabeçalho e 2,5cm de rodapé","Encabezado de 1,06 pulgadas y pie de página de 1 pulgada"
b5d94de9-5fdf-4bb1-b6fb-8d6cd7878d02,Label.pahoFailed,Automatic sync failed!,Sincronização automática falhou!,¡La sincronización automática falló!
89550be6-8346-49f5-a21c-8524b2e261aa,Label.parcels,Parcels,Parcelas,Paquetes
1a4facb6-0406-4ab2-9214-ab1d37fbd39a,Label.partnerProcessVolumeRefDeleted,"The volume filled by the customer no longer exists. If you want, you can link this data to some other volume.","O volume preenchido pelo cliente não existe mais. Caso queira, é possível vincular estes dados a algum outro volume.","El volumen llenado por el cliente ya no existe. Si lo desea, puede vincular estos datos a algún otro volumen."
cc7b5eae-811f-4747-bf54-fc1df7662f34,Label.partOfCompany,Are you part of a company?,Faz parte de uma empresa?,¿Eres parte de una empresa?
ebcb8920-8f7c-4601-8aa3-f9374de093dd,Label.payerInfo,Billing Information,Dados para Faturamento,Información de facturación
e78e1ad7-6028-43bc-9b1e-c00fa43a2124,Label.payImportTax,Pay Imp Tax,Pagar Imposto,Pagar impuesto de importación
50eba9c9-79e6-4a39-bb80-347ca6ae41fd,Label.payment,Payment,Pagamento,Pago
54f7a424-b5aa-4daf-8013-75ca484e520d,Label.paymentInfo,Payment Info,Informações de Pagamento,Información de pago
82373bd4-678e-4df1-9eec-724967683655,Label.paymentMethod,Payment method,Método de pagamento,Método de pago
94d6d2f5-a594-477c-8bbe-706d79ffea28,Label.paymentMethods,Payment Methods,Formas de Pagamento,Métodos de pago
847a7b35-0411-46cf-a4f7-b8da829b30ad,Label.payments,Payments,Pagamentos,Pagos
2b899d4e-aee6-4df2-b443-59a9fc3e89d9,Label.paymentTerm,Payment Term,Condição de Pagamento,Término de pago
8bfddeb7-a3c9-4b75-a4d2-4ff2dbe9aa4f,Label.paymentTerms,Payment Terms,Condições de Pagamento,Términos de pago
275f7cb0-bd02-4713-bb1d-473541e9d6d2,Label.paypalTemporarilyUnavailable,Paypal temporarily unavailable,Paypal temporariamente indisponível,Paypal temporalmente no disponible
658edb0d-c273-42b6-908f-18307aa5f34d,Label.payTo,Pay to,Pagar para,Pagar a
0b5e8529-0f28-475a-b032-bd1c65c93024,Label.pctFine,% Fine,% Multa,Porcentaje de multa
41e947f5-1006-4e76-b653-38e6c3ca857f,Label.pctInterest,% Interest,% Juros,Porcentaje de interés
70b564f6-b3ea-4ffa-9733-0eacb18bbbf8,Label.pending,Pending,Pendente,Pendiente
581def1f-5fb5-45ea-b981-f344bfb1f476,Label.Percentage,Percentage,Porcentagem,Porcentaje
327b211b-bee4-438c-8593-388ce751e16f,Label.permissions,Permissions,Permissões,Permisos
aea0c876-252f-49b6-b0f4-58aaf46de59e,Label.perMonth,per month,ao mês,por mes
228bc9e7-7354-41c9-9f23-08a97fd40fab,Label.personData,Person data,Dados pessoais,Datos personales
83168d80-211c-40df-a40a-b75171142ae0,Label.placeDelivery,Place of Delivery to Print,Local de entrega para Impressão,Lugar de entrega para imprimir
e285d4b9-e7b9-4d9d-aca9-84848d5a0337,Label.plans,Plans,Planos,Planes
0b7a240c-66b1-4a62-be66-131babbdd0e5,Label.port,Port,Porta,Puerto
18679ddd-503c-429b-94f4-5514902611b7,Label.ports,Ports,Portos,Puertos
2dbfab2f-295a-42e4-b0ae-fb96dba52035,Label.PPCC,PP / CC,PP / CC,"Lo siento, necesito más contexto para poder proporcionar una traducción precisa. ¿Podría proporcionar más información sobre el contexto en el que se utiliza ""PP / CC""?"
f4549034-bae1-4072-8a05-1ce9d662634c,Label.previous,Previous,Anterior,Anterior
0aeb4bc9-d503-451a-a6e0-46694e24c1fd,Label.previousMonth,Previous Month,Mês anterior,Mes anterior
583262f5-cbb0-4afc-a135-e276b3e1cf81,Label.pricing,Pricing,Pricing,Precio
cb30b5ec-8f37-4457-87ce-b9369a84e234,Label.pricing.dtExpire,Expire,Validade,Caducar
7e7e75a8-bc9b-44a9-a848-9312ca7bed1f,Label.pricings,Quotations,Cotações,Citas
3f40c943-e5fa-42b6-8b40-09944f4cf0f0,Label.printDocument,Print Document,Gerar documento,Imprimir documento
3861ad8c-5500-4677-b0cc-d66e9659a75a,Label.printDraft,Print Draft Online,Imprimir Draft Online,Imprimir borrador en línea
ad9342be-e236-4510-9ea9-acb43cd806c1,Label.printThisHouseBL,Print this report over your BL form with the following specifications:,Imprima este relatório por cima de seu formulário de BL com as seguintes especificações:,Imprima este informe en su formulario BL con las siguientes especificaciones:
5b955103-22e9-4c4b-a1c8-d6551d5716f9,Label.process,Process,Processo,Proceso
